P19,15.26
P20,7.83
P279,37.54
P37,40.56
P413,1.16
P449,20.82
P47,3.69
P138,46.14
P364,44.97
P463,75.86
P101,10.82
P106,2.07
P527,1.78
P530,2.11
P176,77.43
P27,0.0
P407,59.86
P30,43.59
P178,60.65
P1376,60.89
P131,17.81
P1412,57.47
P108,6.88
P136,0.23
P17,20.72
P39,3.92
P264,0.0
P276,36.99
P937,26.61
P140,1.15
P1303,17.74
P127,25.2
P103,65.29
P190,2.24
P1001,57.53
P31,26.64
P495,2.76
P159,32.96
P36,51.28
P740,0.0
P361,25.13
