P19,15.77
P20,6.24
P279,38.43
P37,38.44
P413,0.0
P449,22.3
P47,3.38
P138,61.59
P364,35.45
P463,80.79
P101,10.12
P106,1.58
P527,3.66
P530,2.11
P176,71.31
P27,0.0
P407,21.12
P30,19.71
P178,61.16
P1376,55.87
P131,22.84
P1412,59.2
P108,4.76
P136,0.0
P17,18.2
P39,8.25
P264,0.0
P276,39.87
P937,18.52
P140,0.92
P1303,10.53
P127,28.11
P103,63.0
P190,2.99
P1001,62.95
P31,23.7
P495,0.77
P159,33.21
P36,47.02
P740,0.0
P361,23.15
