P19,13.72
P20,23.87
P279,39.2
P37,52.89
P413,0.0
P449,15.86
P47,7.22
P138,58.15
P364,39.68
P463,67.49
P101,15.36
P106,2.56
P527,0.0
P530,1.58
P176,40.3
P27,0.0
P407,17.62
P30,3.34
P178,57.24
P1376,57.54
P131,21.42
P1412,35.17
P108,7.67
P136,0.47
P17,31.8
P39,0.62
P264,0.0
P276,33.07
P937,24.15
P140,0.92
P1303,1.56
P127,27.95
P103,75.73
P190,2.99
P1001,67.47
P31,25.74
P495,3.65
P159,36.2
P36,46.38
P740,0.12
P361,21.96
