P19,1.67
P20,1.22
P279,13.62
P37,26.89
P413,0.0
P449,8.18
P47,0.46
P138,35.84
P364,34.52
P463,59.61
P101,4.71
P106,0.0
P527,3.56
P530,0.95
P176,70.04
P27,0.0
P407,26.95
P30,1.25
P178,57.07
P1376,22.91
P131,18.97
P1412,46.65
P108,3.7
P136,0.23
P17,20.83
P39,1.03
P264,0.0
P276,20.92
P937,20.16
P140,0.69
P1303,0.0
P127,32.15
P103,56.8
P190,0.75
P1001,71.69
P31,1.93
P495,9.28
P159,15.23
P36,4.89
P740,1.19
P361,14.42
