P19,15.0
P20,1.1
P279,39.2
P37,45.44
P413,0.0
P449,14.75
P47,11.21
P138,42.27
P364,47.35
P463,75.86
P101,13.96
P106,0.61
P527,6.07
P530,2.32
P176,69.83
P27,0.0
P407,32.67
P30,18.25
P178,57.92
P1376,57.54
P131,21.94
P1412,53.79
P108,6.35
P136,0.35
P17,21.38
P39,4.74
P264,0.0
P276,37.25
P937,21.69
P140,0.92
P1303,15.59
P127,27.95
P103,76.61
P190,2.54
P1001,58.28
P31,20.63
P495,1.33
P159,36.2
P36,52.13
P740,0.24
P361,16.14
